id,audio_path,lyrics,language,genre
jam_65,/content/project/data/audio/jamendolyrics/jam_0065.mp3,"esta es la ocasion
de verte marchar
por fin viviré
por fin voy a luchar
mi vida sin ti
mi vida y nadie mas

es el momento
de verme triunfar
de dejarte atras
decir adios sin mas
lo nuestro esta asi
que quieres de mi

salio la verdad
no me engañaras
yo quiero vivir
sin mirar atras
lo nuestro acabo
asumelo ya

besando sapos
paso la vida asi
buscando al guapo
que me haga sonreir
no sé quién me conto
que habia un final feliz

creia que tu
eras especial
un hombre distinto
a los demas
que tonta que fui
no entiendo que te vi

perdi la esperanza
de tanto esperar
alguien que me quiera
alguien de verdad
que mal verme asi
tengo que espabilar

vuelve a suceder
la historia de ayer
tengo que aprender
no lo puedo creer
que me pase a mi
que me pase otra vez

besando sapos
paso la vida asi
buscando al guapo
que me haga sonreir
no sé quién me conto
que habia un final feliz
un final feliz

besando sapos

besando sapos

besando sapos
paso la vida asi
buscando al guapo
que me haga sonreir
no sé quién me conto
que habia un final feliz

besando sapos
paso la vida asi
buscando al guapo
que me haga sonreir
no sé quién me conto
que habia un final feliz
un final feliz",es,Indie
jam_66,/content/project/data/audio/jamendolyrics/jam_0066.mp3,"yeah oh

please don't stand over here
act like you care so self aware
i know you were not scared
i could've died but that isn't fair huh
but what am i supposed to think
you weren't there for me
cause i'm not who i should be for you

you've got a record and a past
guess that's what makes me the ass
i should've known i should've cared
how could i have been so unprepared
now where does the good boy go to hide away hide the pain
cause you won't see me cry when i'm done

what is it that you want from me want from me
what is it that you want from me want from me
i want you to feel i want you to feel
i want you to feel i want you to feel

i'm a feather in the wind
carried away by all that you say
sitting on thin air
i'm a loss to my friends
too unpersuaded by all they're saying
and you can't pretend to care yeah

yeah i was reckless in the past
i was see through just like glass
did all i could to make this last
so how could you be such an ass
i know where the good boys go to hide the pain hide the pain
but that don't mean i die when you don't

what is it that you want from me want from me
what is it that you want from me want from me
i want you to feel i want you to feel
i want you to feel i want you to feel

what is it that you want from me want from me
what is it that you want from me want from me
i want you to feel i want you to feel
i want you to feel i want you to feel

good boys go to hide the pain hide the pain
cause you won't see me cry when i'm done
i know where the good boys go to hide the pain hide the pain
but that don't mean i die when you don't",en,Pop
jam_67,/content/project/data/audio/jamendolyrics/jam_0067.mp3,"es ist weit gefehlt
dass es immer quält
wenn ein musiker schlicht
von seinem alltag spricht
sei's melancholie
oder hysterie
wenn ich ehrlich bin
hab' ich das nie

dieses magische greifen
nach der neuen idee
was nur möglich sei
mit der guten fee
ist 'ne ideologie
von anfang an
und genau besehen
ist da gar nichts dran

komponiern und dichten
als bräuchte man nur
von den musen berichten
so ist es nicht
denn wenn alles bricht
nimmt man doch rückzug
zu lug und trug

einen song zu schreiben
ist keine göttliche gunst
es ist im doppelten sinne
einfach kunst
ein profanes geschehen
wie 'ne schraube dreh'n
mit geduld und mut
wird alles gut

uh ahja ehjo
ich mach' musik musik
weil es mich schon immer trieb
uh ahja ehjo
ich mach' musik musik
every day and every week

doch an manchen tagen
ist es einfach schwer
da wünscht ich mir
solche musen daher
die mir sagen wie's geht
und mich einfach küssen
und der song sich schreibt
ohne grübeln zu müssen

doch die grübelei
ist auch was schönes dabei
dass du suchst und suchst
manchmal kräftig fluchst
keinen ausweg siehst
und in trübsinn fliehst
doch du kommst wieder raus
mit einem neuen
ohrenschmaus

ja was neues zu hör'n
das es noch nicht gab
ist der ganze turn
ist der helle tag

es ist ein hochgefühl
dass sich in dir aufstellt
ein warmer regen
der aus dir rausquellt
ganz allein dafür
lohnt der aufwand schon
und die neuen töne
sind der höchste

uh ahja ehjo
ich mach' musik musik
weil es mich schon immer trieb
uh ahja ehjo
ich mach' musik musik
every day and every week

zu den schönsten sachen
am musik machen
gehört der jam
den andre entfachen
du gemeinsam suchst
und gemeinsam findest
ohne dass du dich
nur an formen bindest
ins blaue hinein
zu viert zu drei'n oder zwei'n
ist ein geschehen
mit göttlichen weihen
communio
im engsten sinne
eine einigkeit
in der ich mich gewinne

uh ahja ehjo
ich mach' musik musik
weil es mich schon immer trieb
uh ahja ehjo
ich mach' musik musik
every day and every week",de,Hip-Hop
jam_68,/content/project/data/audio/jamendolyrics/jam_0068.mp3,"que dit on d'une poignée de mains
laquelle vais je serrer demain
jeu de mains jeu de vilain
un dicton bien corolaire
mieux vaut une rime populaire
jeu de mains jeu de malin

que pense t on d'une poignée de mains
qu'elle indiffère souvent sans doute
mais que rarement elle envoûte
quelquefois rêche elle déroute
quelquefois moite elle dégoûte
j'ai deux mains j'ai du dédain

cependant une poignée de mains
peut apporter par sa décence
une plus noble concupiscence
qu'un baiser qui d'évidence
lui oppose son éloquence
jeu de mains jeu de câlin

il arrive qu'une poignée de mains
soit si chère tellement espérée
intimement escompté
le passage d'un fluide discret
communion inexpliquée
jeu de mains visage carmin

prise de conscience qu'une prise de main
apporte une futile confusion
offre une furtive possession
fait de cette approche tactile
une confrontation subtile
jeu de main rapport humain",fr,Indie
jam_69,/content/project/data/audio/jamendolyrics/jam_0069.mp3,"ich werd nicht aufhören
dich zu lieben
in meinem kopf sind all deine bilder
und die erinnerung heilt nicht meine wunden
ich will dich sehen für ein paar stunden

ich kann dich nicht vergessen
es gelingt mir nicht
ich warte bis das eis zusammenbricht
ich halte es nicht mehr aus
es tut so weh
der schmerz wird stärker
wenn ich dich seh

mit deinen blauen augen
hast du mich verzaubert
du hast mein herz im sturm erobert
du bist in meinem herzen drin
so ergibt mein leben einen sinn
dein lächeln kann so schön sein
mein traum brach ein

ich halte es nicht mehr aus
es tut so weh
der schmerz wird stärker
wenn ich dich seh
ich kann dich nicht vergessen
es gelingt mir nicht
ich warte bis das eis zusammenbricht

ich halte es nicht mehr aus
es tut so weh
der schmerz wird stärker
wenn ich dich seh

ich kann dich nicht vergessen
es gelingt mir nicht
ich warte bis das eis zusammenbricht
ich halte es nicht mehr aus
es tut so weh
der schmerz wird stärker
wenn ich dich seh

ich kann dich nicht vergessen
es gelingt mir nicht
ich warte bis das eis zusammenbricht",de,Rock
jam_70,/content/project/data/audio/jamendolyrics/jam_0070.mp3,"maybe you hate me
but you dress somebody's suit
because there's no risk
to put on a mask
when we get scared to live
with our back with our back

maybe you love me
but you run under the sun and me under the rain
it's so easy
to lose ourselves
when we get scared to love
with every tear with every fear

but you could give me just your money
but i wished just your honey
i burnt your t shirt that one with bunny
and now about you nothing more of funny

maybe we'll meet again
but this not the right life for us
it's so hard
to live our love
when we get scared to see
inside our soul inside our soul

but you could give me just your money
but i wished just your honey
i burnt your t shirt that one with bunny
and now about you nothing more of funny

your mind is closed like an aquarium
mine completly opened like the colosseum
so nothing about idyll between us
it's not a wrong accent no no no no no no no no
what's wrong is the concept
wrong concept to love

but you could give me just your money
but i wished just your honey
i burnt your t shirt that one with bunny
and now about you nothing more of funny
you could give me just your money
but i wished just your honey
i burnt your t shirt that one with bunny
and now about you nothing more of funny
wrong concept wrong concept to love
wrong concept
to love to love wrong concept",en,Reggae
jam_71,/content/project/data/audio/jamendolyrics/jam_0071.mp3,"c'était l'hiver
le jour de la sortie scolaire
au musée d'air contemporain
la lutte des classes
pour les professeurs qui menacent
les gamins qui ne contemplent rien

on voyait dans des petites fenêtres
des photos pas très nettes
de l'état de l'air de la planète
des animaux dans des bocaux
des arbres dans des frigos
et puis moi je trouvais ça beau

un guide austère
nous dépeignait l'histoire de l'air
la période bleue la période noire
comme si la planète
était une grande palette
avec le trou de la couche de jaune

on voyait dans des petites fenêtres
des photos pas très nettes
de l'état de l'air de la planète
des animaux dans des bocaux
des arbres dans des frigos
et puis moi je trouvais ça chouette

paraît qu'avant
y'avait de l'air y'avait du vent
de la verdure dans les prairies
oui mais maintenant
la terre le ciel les océans
ils sont tout froid ils sont tout gris

on voyait dans des petites fenêtres
des photos pas très nettes
de l'état de l'air de la planète
des animaux dans des bocaux
des arbres dans des frigos
et puis moi je trouvais ça beau

fin de la visite
on se dirige vers la boutique
du musée d'air contemporain
bouteilles d'eau claire
sachets de terre et bonbonnes d'air
fruits et légumes en parfum

on voyait dans des petites fenêtres
des photos pas très nettes
de l'état de l'air de la planète
des animaux dans des bocaux
des arbres dans des frigos
et puis moi je trouvais ça beau",fr,Jazz
jam_72,/content/project/data/audio/jamendolyrics/jam_0072.mp3,"the sun is fading under blood red sky
the reign of day is over
night soon will break free
they wake in the eerie glow of moonlight
forgotten souls beyond our sight

world that's gone forever
long ago lost in their
eyes that shine with mystery
last remaining shadows
of lost time
whisper in the moonlight

surprised you're waking in the morning
can't understand your feelings
and where d'you get these thoughts
inside your mind the voice is calling
for the night to rise at your side

world that's gone forever
long ago lost in their
eyes that shine with mystery
last remaining shadows
of lost time
whisper in the moonlight

so hear their voice
sharing their yearning
gift they're giving to you
hear their voice
sharing their memories
sacred secrets from past time

world that's gone forever
long ago lost in their
eyes that shine with mystery
last remaining shadows
of lost time
whisper in the moonlight

so hear their voice
sharing their yearning
gift they're giving to you
hear their voice
sharing their memories
sacred secrets from past

so hear their voice
sharing their yearning
gift they're giving to you
hear their voice
sharing their memories
sacred secrets from past time",en,Metal
jam_73,/content/project/data/audio/jamendolyrics/jam_0073.mp3,"he's a whistler when the wind blows
keeps it simple only whole notes
plays his hollow tune effortlessly
he just sits there in limbo
doesn't listen full of blow holes
curtains waver the old refrain repeats

a penny for a thought
for pounds of flesh he's bought
a peso for what not to confess here
the last shall be the first
wordlessly coerced
death is not the worst atrocity

there's a hissing through the window
like a twisted virtuoso
warning of a storm brewing again
to the victor goes the intro
full of whispered innuendo
time once more for a paranoid crusade

the past shall be reversed
the dead not so accursed
a universe rehearsed in tragedy

he's a whistler he's a widow
doesn't miss her plays it solo
blissfully ignoring his instinct
tears bitter on the pillow
makes his mission not to know more
curtains flutter the old refrain repeats

yeah he's a widow
he's a whistler
he's a whistler
oh",en,Blues
jam_74,/content/project/data/audio/jamendolyrics/jam_0074.mp3,"wenn die schneemänner im garten wachsen
und die eiszapfen vom dach runterkracksen
wenn die eiskristalle an der scheibe haften
kann ich die kälte meistens nicht verkraften
und dann lieg ich krank im bett

wenn meine stirn dann glüht und mein atem rasselt
und der doktor kommt und lauter blödsinn quasselt
wenn der schnupfen aus dem nasenloch
die taschentücher sind leer jedoch
dann zieh ich den schnodder hoch

ja der schnodderdodder und der rotzroboter
und der rasselquassel und das schlimme schlammassel
und der fiese keim in dem gelben schleim
und die spitzenhitze und das ganze geschwitze
und ich zieh den schnodder hoch

in der nacht da kann ich ganz schlecht schlafen
weil mich verstopfte nasenlöcher strafen
der schlafanzug ist vollgerotzt
auf die bettdecke hab ich auch schon gekotzt
und ich zieh den schnodder hoch

wenns dann schlimmer wird ist meine stimme weg
und die beine schmerzen wenn ich sie streck
wenn ich husten muß spuck ich gelben schleim
zwei wochen lang bleibe ich daheim
und ich zieh den schnodder hoch

ja der schnodderdodder und der rotzroboter
und der rasselquassel und das schlimme schlammassel
der fiese keim in dem gelben schleim
die spitzenhitze und das ganze geschwitze
und ich zieh den schnodder hoch

wenn ich niesen muss kriegst du auch was ab
von dem gelben schleim dann machst du schlapp
schon sind wir zu zweit und bohren in der nase
und rotzen ins hemd bis zur ekstase
und wir ziehen den schnodder hoch

ja der schnodderdodder und der rotzroboter
und der rasselquassel und das schlimme schlammassel
der fiese keim in dem gelben schleim
die spitzenhitze und das ganze geschwitze
und ich zieh den schnodder hoch
ja ich zieh den schnodder hoch
ja ich zieh den schnodder hoch
ja ich zieh den schnodder hoch",de,Pop
jam_75,/content/project/data/audio/jamendolyrics/jam_0075.mp3,"ich träume den ganzen tag von dir
oh bitte glaube mir ich weiß nicht warum

du bist so weit weg
ich fühle mich wie'n stück dreck
ich weiß nicht warum

in meinem kopf dreht sich alles nur um dich
verdammt nochmal lass mich nicht im stich
ich liebe ich lieb nur dich
ich lieb' nur dich

du schaust mir tief in die augen und lächelst mich an
ich kapiere jetzt erst ich bin nicht der mann
liebe zu zeigen oh fällt mir so schwer bei mir war es eh ziemlich lang her
es tut so weh dich gehen zu sehen
es tut so weh es tut so weh dich gehen zu sehen

ich hab mich versteckt um dich zu seh'n
ich hab mich versteckt um dich zu versteh'n

doch du liefst immer von mir weg ich hab das nie verstanden
es tut so weh dich gehen zu seh'n
es tut so weh dich gehen zu seh'n
es tut so weh es tut so weh dich gehen zu sehen

ich träum' den ganzen tag von dir
und hoffe du kommst zu mir",de,Pop
jam_76,/content/project/data/audio/jamendolyrics/jam_0076.mp3,"ver que otro dia cae que ya no veo esperanza y abunda el desastre
solo tengo fe en que el sueño que profeso se cumpla
y en el rincon mas alejado oigan el retumbar de bombos
cajas y voces llevando este mensaje de querer es poder
la magia del sonido nos hara comprender
que no hay mañana sin esa ilusion por creer
no hay nada que detenga ya tus pasos
los brazos en alto el temor a un lado amor como aliado
porque de ti depende que se cumpla nublan las excusas escucha
porque la vida no te dira que hacer
perderte en las cenizas de un pasado es perder
el tiempo
aleja a los fantasmas es momento de actuar cree en ti primero

no todo sera siempre oscuridad
quiero y puedo
la vida es una sola vuelve a comenzar dilo
quiero y puedo quiero y puedo quiero y voy a tenerlo
eres el dueño de tu voluntad
quiero y puedo
la ley esta en tus manos intenta pensar dilo
quiero y puedo quiero y puedo quiero y me lo merezco

merezco ser el dueño del camino y te digo
amigo mi destino esta esculpido en el monte del olvido
desde que era un niño he creido ser capaz de alcanzar lo que he querido y aqui sigo
camino bien erguido a pesar de lo vivido
jamas me he rendido porque sé que hay mil motivos
que nadie impedira que alcancemos objetivos por mucho que lo intenten si he querido yo he podido

y he podido porque la fuerza esta conmigo
aunque digan que yo no puedo llegar yo les digo no
es el camino que yo elijo
con altibajos que marcaron lo que fui y lo que soy hoy es mirar hacia adelante
jugar todas las cartas y arriesgar
después es tarde arrepentirse nunca vale
no todo es gris cuesta aceptarlo pero hay que

no todo sera siempre oscuridad
quiero y puedo
la vida es una sola vuelve a comenzar dilo
quiero y puedo quiero y puedo quiero y voy a tenerlo
eres el dueño de tu voluntad
quiero y puedo
la ley esta en tus manos intenta pensar dilo
quiero y puedo quiero y puedo quiero y me lo merezco

alejado de un trabajo habitual que ensombrezca mi energia vital
quiero hacer rap para evitar que se mueran mi ganas de gritar cuando todo esta mal
hay que escapar y regresar al equilibrio
buscar un nuevo brillo y la ilusion de cuando niños
las ganas de vivir y de aprender que ya perdimos
yo lo hago con pasion encerrada entre estribillos
tu encuentra tu lugar en este mundo en que vivimos
porque no hay quien me diga lo que tengo que hacer
si yo he querido crecer y me olvidado del ayer
el rap es el camino que he elegido amateur para hacerte perder
el miedo a lo que hay que ver
que la vida es tan corta asi que vamos despierta
olvida lo que no importa invierte el tiempo
y la fuerza en todo lo que te aporta y te merezca la pena
lo que te haga feliz y te recorra las venas

no todo sera siempre oscuridad
quiero y puedo
la vida es una sola vuelve a comenzar dilo
quiero y puedo quiero y puedo quiero y voy a tenerlo
eres el dueño de tu voluntad
quiero y puedo
la ley esta en tus manos intenta pensar dilo
quiero y puedo quiero y puedo quiero y me lo merezco

no todo sera siempre oscuridad
quiero y puedo
la vida es una sola vuelve a comenzar dilo
quiero y puedo quiero y puedo quiero y voy a tenerlo
eres el dueño de tu voluntad
quiero y puedo
la ley esta en tus manos intenta pensar dilo
quiero y puedo quiero y puedo quiero y me lo merezco",es,Hip-Hop
jam_77,/content/project/data/audio/jamendolyrics/jam_0077.mp3,"par jours de grand vent les ondes brumeuses s'épanchent
agissent comme des cure dents agrafés sur ta tronche
pas un pas pas un geste haut les mains bas les pattes
the anatole's conquest ça tabasse à coups de battes

qsm est puissant pas trop concupiscent
ils n'ont qu'une seule passion la piquette du baron
qsm paye comptant il n'est jamais content
il beugle dissonant et aussi trébuchant

plus tu aimes anatole et plus il te déteste
pire que georges abitbol il te bouffe comme la peste
son courroux éclate plus chaud qu'un panini
la violence du squamate égale sa vilainie

dans un contexte vicié les aristocrates officient
l'ambiance est épicée quand ils vident leurs vessies
c'est la fête des bouchons le royaume des glous glous
l'alcool coule à foison ils le pompent comme des poux

sous ses abords austères du skud sait festoyer
le marquisat prospère dans la rude chaire vitrée
le baron fanfaronne titille la chartreuse
c'est pas qu'elle soit bonne mais qu'est ce qu'elle tape la gueuse

si l'argent n'a pas d'odeur la crasse en a bien une
qsm sent le beurre tartiné sur ta lune
la véranda résonne comme la bande de gaza
les qsm obscènes dégazent comme zavatta",fr,Metal
jam_78,/content/project/data/audio/jamendolyrics/jam_0078.mp3,"people gonna hate let them do it
shine like it ain't nothing to it
damn you a major influence
skate like there ain't nothing doing
live life don't say nothing to them

people gonna hate let them do it
shine like it ain't nothing to it
damn you a major influence
skate like there ain't nothing doing
live life don't say nothing to them

people telling lies on me
feeling like pac
all eyes on me
whats my next rhyme
gonna be
dull mother fuckers can't never ever
shine off me
wait for it
wait for it
wait for it
don't worry the my haters is gonna pay for it
chase dreams dumb niggas chase whores
over sea's on a great tour
or maybe i'm just dreaming
it beats being with demons or
a nigga scheming or at least im thinking of an achievement
people talk shit for four seasons
for no reason
people dog lebron until lebron show up
when he step on the paint then their guards go up
scores up all the applauds go up
and everybody in the whole damn court goes nuts

people gonna hate let them do it
shine like it ain't nothing to it
damn you a major influence
skate like there ain't nothing doing
live life don't say nothing to them

people gonna hate let them do it
shine like it ain't nothing to it
damn you a major influence
skate like there ain't nothing doing
live life don't say nothing to them

spectators
side liners
spending days
coming up with sly comments
that's psychotic why try a tarnish such a fly product
why be mad just cause i got hey
i may never know
wave to the haters that put me on the pedestal talk smack
but they really know i'm incredible
unforgettable young blue eyes
the new guy is on schedule
man behind bars and thats minus the federal
stone giant what the hell
could some pebbles do
while you revel in drama im building revenue
tell them you'll get them tomorrow their ain't nothing stressing you
life goes on lifes goes on
you was the shit even before those lights went on
they gonna trash you even if they like your song
people always gonna judge homie right or wrong

people gonna hate let them do it
shine like it ain't nothing to it
damn you a major influence
skate like there ain't nothing doing
live life don't say nothing to them

people gonna hate let them do it
shine like it ain't nothing to it
damn you a major influence
skate like there ain't nothing doing
live life don't say nothing to them

we don't give a damn what you did
we don't give a damn who are
homie you aint down with the team
we don't give a damn what you think
we don't give a damn what you thought

we don't give a damn what you did
we don't give a damn who are
homie you aint down with the team
we don't give a damn what you think
we don't give a damn what you thought",en,Hip-Hop
